voyage_id,vessel_name,vessel_type,departure_port,departure_lat,departure_lon,arrival_port,arrival_lat,arrival_lon,departure_at,arrival_at,distance_nm,avg_speed_knots,heavy_fuel_oil_cons,cargo_qty_mt,is_ballast,is_anomaly,anomaly_type
567,VLCC Glory,Tanker,Shanghai,31.2304,121.4737,Rotterdam,51.9244,4.4777,2025-12-23 00:17:08.505419,2026-01-05 17:05:18.819198,4820.25,14.66,736.13,245263.46,False,False,
776,VLCC Explorer,Tanker,Singapore,1.2644,103.854,Rotterdam,51.9244,4.4777,2025-12-22 06:31:51.499444,2026-01-07 19:51:38.091623,5689.76,14.32,961.44,0.0,True,False,
129,VLCC Glory,Tanker,Singapore,1.2644,103.854,Rotterdam,51.9244,4.4777,2026-02-07 09:40:09.214635,2026-02-26 04:09:53.537675,5689.76,12.63,797.98,170052.8,False,False,
624,MSC Pacific,Container,Shanghai,31.2304,121.4737,Rotterdam,51.9244,4.4777,2025-12-23 20:28:06.778666,2026-01-02 06:46:16.919511,4820.25,21.3,500.12,0.0,True,False,
144,VLCC Victory,Tanker,Tokyo,35.6528,139.8394,Los Angeles,33.7405,-118.2725,2026-02-07 00:36:47.884986,2026-02-23 10:05:55.861865,4765.11,12.11,972.05,0.0,True,False,
335,CAPE Pride,Bulk,Singapore,1.2644,103.854,Dubai,25.2769,55.2962,2026-02-07 00:13:47.602585,2026-02-15 21:21:27.021896,3156.42,14.81,311.76,0.0,True,False,
182,VLCC Pride,Tanker,Hong Kong,22.3193,114.1694,Los Angeles,33.7405,-118.2725,2026-01-26 01:57:16.813169,2026-02-16 09:00:20.754775,6301.26,12.33,1466.23,0.0,True,False,
229,MSC Pacific,Container,Shanghai,31.2304,121.4737,Rotterdam,51.9244,4.4777,2025-12-26 03:00:46.261638,2026-01-03 23:21:31.195559,4820.25,22.7,687.98,12953.39,False,False,
502,CAPE Explorer,Bulk,Singapore,1.2644,103.854,Rotterdam,51.9244,4.4777,2025-12-18 07:08:29.086676,2026-01-01 18:30:05.789973,5689.76,16.38,857.49,113811.71,False,False,
722,MSC Wave,Container,Shanghai,31.2304,121.4737,Rotterdam,51.9244,4.4777,2026-02-12 09:27:42.153768,2026-02-21 14:22:17.130853,4820.25,21.82,855.8,4066.43,False,False,
93,CAPE Victory,Bulk,Shanghai,31.2304,121.4737,Rotterdam,51.9244,4.4777,2026-02-02 04:54:14.424858,2026-02-15 03:29:13.651662,4820.25,15.52,786.38,94903.48,False,False,
413,MSC Explorer,Container,Singapore,1.2644,103.854,Rotterdam,51.9244,4.4777,2026-01-26 01:08:07.756168,2026-02-05 17:39:43.518116,5689.76,22.18,756.91,17790.34,False,False,
52,VLCC Atlantic,Tanker,Tokyo,35.6528,139.8394,Los Angeles,33.7405,-118.2725,2025-12-29 05:59:59.447519,2026-01-12 09:23:42.524442,4765.11,14.04,719.38,0.0,True,False,
625,VLCC Navigator,Tanker,Dubai,25.2769,55.2962,Singapore,1.2644,103.854,2026-01-17 19:57:13.796549,2026-01-26 21:11:18.669226,3156.42,14.53,702.12,0.0,True,False,
214,CAPE Pride,Bulk,Singapore,1.2644,103.854,Dubai,25.2769,55.2962,2026-01-11 01:26:25.807373,2026-01-19 16:49:36.608950,3156.42,15.22,515.05,0.0,True,False,
604,MSC Sea,Container,Tokyo,35.6528,139.8394,Los Angeles,33.7405,-118.2725,2026-01-31 04:04:00.563653,2026-02-09 07:27:17.801222,4765.11,21.72,753.64,0.0,True,False,
88,CAPE Sea,Bulk,Singapore,1.2644,103.854,Rotterdam,51.9244,4.4777,2026-01-16 06:01:39.306419,2026-01-31 01:51:35.929308,5689.76,15.99,804.08,147931.18,False,False,
823,CAPE Ocean,Bulk,Shanghai,31.2304,121.4737,Los Angeles,33.7405,-118.2725,2026-01-25 12:01:17.892048,2026-02-10 00:10:33.198574,5645.58,15.17,444.69,88120.0,False,False,
241,MSC Sea,Container,Singapore,1.2644,103.854,Rotterdam,51.9244,4.4777,2026-01-10 19:59:36.961101,2026-01-22 21:15:15.852814,5689.76,19.67,751.97,0.0,True,False,
527,VLCC Express,Tanker,Singapore,1.2644,103.854,Rotterdam,51.9244,4.4777,2026-02-11 15:45:02.222400,2026-02-28 09:17:10.521624,5689.76,14.17,1095.07,0.0,True,False,
608,VLCC Wave,Tanker,Singapore,1.2644,103.854,Rotterdam,51.9244,4.4777,2026-02-02 06:07:58.988398,2026-02-18 19:27:45.580577,5689.76,14.32,938.36,185015.8,False,False,
728,MSC Sea,Container,Singapore,1.2644,103.854,Rotterdam,51.9244,4.4777,2026-01-01 20:24:20.158613,2026-01-11 20:04:31.279085,5689.76,23.74,1014.86,0.0,True,False,
209,VLCC Spirit,Tanker,Hong Kong,22.3193,114.1694,Los Angeles,33.7405,-118.2725,2026-01-08 10:01:51.648776,2026-01-24 21:05:39.611158,6301.26,15.95,617.63,181503.33,False,False,
633,VLCC Horizon,Tanker,Singapore,1.2644,103.854,Rotterdam,51.9244,4.4777,2026-01-02 15:49:40.277777,2026-01-19 00:13:30.346743,5689.76,14.5,859.81,0.0,True,False,
40,CAPE Explorer,Bulk,Shanghai,31.2304,121.4737,Los Angeles,33.7405,-118.2725,2026-01-20 07:41:48.521011,2026-02-05 07:29:19.642697,5645.58,14.71,418.08,34507.39,False,False,
814,MSC Navigator,Container,Shanghai,31.2304,121.4737,Rotterdam,51.9244,4.4777,2026-01-27 12:42:26.848785,2026-02-06 07:43:37.058439,4820.25,20.51,667.96,14693.14,False,False,
186,MSC Explorer,Container,Tokyo,35.6528,139.8394,Los Angeles,33.7405,-118.2725,2026-01-06 00:54:19.706367,2026-01-16 15:35:16.788141,4765.11,18.71,617.89,13387.36,False,False,
183,VLCC Ocean,Tanker,Shanghai,31.2304,121.4737,Los Angeles,33.7405,-118.2725,2026-02-13 17:30:27.455721,2026-03-02 06:14:43.815524,5645.58,14.23,846.56,0.0,True,False,
132,VLCC Navigator,Tanker,Tokyo,35.6528,139.8394,Los Angeles,33.7405,-118.2725,2025-12-20 03:43:19.063106,2026-01-02 21:29:14.495632,4765.11,14.45,700.48,93171.4,False,False,
320,MSC Star,Container,Busan,35.1796,129.0756,Hamburg,53.5453,9.97,2026-02-10 11:20:18.185356,2026-02-19 14:41:43.166345,4615.27,21.04,848.2,3289.76,False,False,
95,MSC Ocean,Container,Tokyo,35.6528,139.8394,Los Angeles,33.7405,-118.2725,2025-12-20 11:47:22.628692,2025-12-30 20:21:38.966720,4765.11,19.17,1041.63,0.0,True,False,
667,MSC Sea,Container,Shanghai,31.2304,121.4737,Los Angeles,33.7405,-118.2725,2026-02-02 02:58:35.461908,2026-02-12 16:42:37.619211,5645.58,22.25,555.37,7850.05,False,False,
666,MSC Atlantic,Container,Busan,35.1796,129.0756,Hamburg,53.5453,9.97,2026-01-22 01:24:25.704044,2026-02-01 07:17:33.343895,4615.27,18.77,1104.69,15512.45,False,False,
704,MSC Glory,Container,Dubai,25.2769,55.2962,Singapore,1.2644,103.854,2025-12-20 23:08:23.594260,2025-12-28 05:49:02.111139,3156.42,18.07,575.93,0.0,True,False,
620,VLCC Sea,Tanker,Dubai,25.2769,55.2962,Singapore,1.2644,103.854,2026-01-01 22:25:45.757445,2026-01-10 20:51:36.300923,3156.42,14.72,349.09,163916.66,False,False,
551,CAPE Navigator,Bulk,Dubai,25.2769,55.2962,Singapore,1.2644,103.854,2026-01-27 02:47:40.132197,2026-02-04 08:56:15.386434,3156.42,15.93,255.28,127521.22,False,False,
102,CAPE Spirit,Bulk,Shanghai,31.2304,121.4737,Rotterdam,51.9244,4.4777,2026-01-28 22:08:56.911563,2026-02-10 04:04:00.570100,4820.25,16.4,480.82,43932.39,False,False,
718,CAPE Express,Bulk,Tokyo,35.6528,139.8394,Los Angeles,33.7405,-118.2725,2026-01-11 14:25:51.595009,2026-01-24 04:58:39.595009,4765.11,15.75,563.39,56964.61,False,False,
693,VLCC Ocean,Tanker,Singapore,1.2644,103.854,Dubai,25.2769,55.2962,2026-01-26 22:08:38.425649,2026-02-05 10:12:32.529695,3156.42,13.84,312.72,283690.91,False,False,
34,MSC Horizon,Container,Shanghai,31.2304,121.4737,Rotterdam,51.9244,4.4777,2026-02-13 01:35:47.120469,2026-02-21 17:32:42.305974,4820.25,23.18,811.27,8294.37,False,False,
173,VLCC Ocean,Tanker,Singapore,1.2644,103.854,Rotterdam,51.9244,4.4777,2026-01-14 00:57:21.600400,2026-02-02 01:13:54.703848,5689.76,12.47,706.27,0.0,True,False,
146,MSC Sea,Container,Hong Kong,22.3193,114.1694,Los Angeles,33.7405,-118.2725,2025-12-29 09:17:56.897012,2026-01-10 09:33:15.835713,6301.26,21.86,985.81,11729.87,False,False,
892,MSC Express,Container,Shanghai,31.2304,121.4737,Rotterdam,51.9244,4.4777,2026-01-11 03:18:52.536981,2026-01-22 02:51:36.889086,4820.25,47.78,1243.09,0.0,True,True,excessive_speed
566,VLCC Sea,Tanker,Shanghai,31.2304,121.4737,Los Angeles,33.7405,-118.2725,2026-02-04 00:27:58.479379,2026-02-23 09:07:22.923823,5645.58,12.15,1293.68,0.0,True,False,
882,VLCC Victory,Tanker,Busan,35.1796,129.0756,Hamburg,53.5453,9.97,2026-01-13 11:05:25.285039,2025-12-31 23:58:48.655097,4615.27,15.43,555.98,0.0,True,True,time_inversion
404,MSC Explorer,Container,Singapore,1.2644,103.854,Dubai,25.2769,55.2962,2026-02-08 18:00:36.401094,2026-02-15 02:38:29.902061,3156.42,20.68,400.4,0.0,True,False,
394,CAPE Explorer,Bulk,Singapore,1.2644,103.854,Dubai,25.2769,55.2962,2026-01-18 13:20:21.512895,2026-01-27 02:34:05.440073,3156.42,15.38,233.57,0.0,True,False,
601,VLCC Glory,Tanker,Singapore,1.2644,103.854,Dubai,25.2769,55.2962,2025-12-21 19:35:32.594790,2025-12-31 12:32:18.646451,3156.42,13.55,508.94,90573.75,False,False,
198,MSC Star,Container,Singapore,1.2644,103.854,Dubai,25.2769,55.2962,2025-12-19 17:09:24.900257,2025-12-26 01:25:13.091284,3156.42,20.73,592.62,7438.1,False,False,
623,MSC Spirit,Container,Shanghai,31.2304,121.4737,Los Angeles,33.7405,-118.2725,2025-12-28 05:37:51.977253,2026-01-08 11:45:16.379167,5645.58,20.9,1197.77,0.0,True,False,
907,MSC Fortune,Container,Singapore,103.854,1.2644,Rotterdam,4.4777,51.9244,2026-01-26 19:51:39.570333,2026-02-08 13:16:10.101734,5689.76,18.63,978.78,0.0,True,True,lat_lon_swap
347,CAPE Navigator,Bulk,Singapore,1.2644,103.854,Dubai,25.2769,55.2962,2026-02-12 16:37:48.115387,2026-02-20 20:40:51.469424,3156.42,16.1,370.85,98231.71,False,False,
438,VLCC Pacific,Tanker,Tokyo,35.6528,139.8394,Los Angeles,33.7405,-118.2725,2026-02-05 13:54:50.624671,2026-02-18 03:53:07.963074,4765.11,15.78,671.51,0.0,True,False,
427,VLCC Pride,Tanker,Hong Kong,22.3193,114.1694,Los Angeles,33.7405,-118.2725,2026-01-25 01:01:59.729604,2026-02-11 07:35:23.413815,6301.26,15.2,1380.07,119431.51,False,False,
734,VLCC Atlantic,Tanker,Singapore,1.2644,103.854,Rotterdam,51.9244,4.4777,2025-12-27 13:39:14.739205,2026-01-14 13:21:02.174713,5689.76,13.18,1231.44,0.0,True,False,
867,CAPE Pacific,Bulk,Hong Kong,22.3193,114.1694,Los Angeles,33.7405,-118.2725,2026-01-20 21:56:48.097280,2026-01-03 06:45:33.550604,6301.26,14.89,1217.72,115023.75,False,True,time_inversion
838,VLCC Spirit,Tanker,Singapore,1.2644,103.854,Rotterdam,51.9244,4.4777,2025-12-25 22:35:23.558112,2026-01-14 00:42:09.355213,5689.76,12.42,1199.47,0.0,True,False,
355,VLCC Sea,Tanker,Busan,35.1796,129.0756,Hamburg,53.5453,9.97,2026-02-12 21:41:11.767539,2026-02-25 23:51:51.386327,4615.27,14.69,405.62,0.0,True,False,
536,VLCC Navigator,Tanker,Shanghai,31.2304,121.4737,Los Angeles,33.7405,-118.2725,2026-01-31 16:38:34.741879,2026-02-15 11:42:39.270181,5645.58,15.9,693.05,76440.07,False,False,
208,CAPE Explorer,Bulk,Tokyo,35.6528,139.8394,Los Angeles,33.7405,-118.2725,2025-12-20 04:44:40.913456,2026-01-02 21:08:47.364180,4765.11,14.51,841.19,0.0,True,False,
437,VLCC Pacific,Tanker,Hong Kong,22.3193,114.1694,Los Angeles,33.7405,-118.2725,2025-12-31 15:09:18.881757,2026-01-21 20:57:57.328359,6301.26,12.36,1080.78,254175.17,False,False,
177,VLCC Atlantic,Tanker,Shanghai,31.2304,121.4737,Los Angeles,33.7405,-118.2725,2025-12-22 11:53:24.340962,2026-01-07 08:50:00.292379,5645.58,14.82,540.74,0.0,True,False,
380,MSC Fortune,Container,Singapore,1.2644,103.854,Dubai,25.2769,55.2962,2026-02-05 13:27:06.208961,2026-02-11 13:30:52.954739,3156.42,21.91,648.78,0.0,True,False,
826,VLCC Star,Tanker,Shanghai,31.2304,121.4737,Rotterdam,51.9244,4.4777,2026-01-15 09:34:58.719612,2026-01-29 21:36:55.687121,4820.25,13.85,733.6,195998.23,False,False,
263,MSC Star,Container,Shanghai,31.2304,121.4737,Rotterdam,51.9244,4.4777,2026-01-07 20:25:43.428022,2026-01-18 01:06:41.296042,4820.25,19.7,768.87,0.0,True,False,
676,CAPE Wave,Bulk,Shanghai,31.2304,121.4737,Rotterdam,51.9244,4.4777,2026-01-22 06:10:41.649079,2026-02-03 10:08:15.555802,4820.25,16.51,779.32,141306.59,False,False,
100,CAPE Pacific,Bulk,Hong Kong,22.3193,114.1694,Los Angeles,33.7405,-118.2725,2026-02-06 07:49:56.976384,2026-02-21 21:21:04.196301,6301.26,16.87,1063.95,0.0,True,False,
803,CAPE Navigator,Bulk,Dubai,25.2769,55.2962,Singapore,1.2644,103.854,2026-01-20 21:30:00.152995,2026-01-28 17:02:50.206471,3156.42,16.83,219.61,0.0,True,False,
65,MSC Pride,Container,Singapore,1.2644,103.854,Dubai,25.2769,55.2962,2026-02-05 06:00:59.354264,2026-02-11 06:52:22.236320,3156.42,21.79,569.45,11572.39,False,False,
557,VLCC Glory,Tanker,Busan,35.1796,129.0756,Hamburg,53.5453,9.97,2025-12-23 22:37:44.457309,2026-01-07 06:01:37.493023,4615.27,13.44,853.45,0.0,True,False,
237,VLCC Victory,Tanker,Singapore,1.2644,103.854,Rotterdam,51.9244,4.4777,2026-02-08 02:19:24.436447,2026-02-24 09:06:13.227656,5689.76,14.56,636.55,0.0,True,False,
644,VLCC Sea,Tanker,Tokyo,35.6528,139.8394,Los Angeles,33.7405,-118.2725,2025-12-24 06:09:07.891496,2026-01-09 05:48:59.195844,4765.11,12.42,1058.54,0.0,True,False,
772,CAPE Navigator,Bulk,Busan,35.1796,129.0756,Hamburg,53.5453,9.97,2025-12-31 00:53:53.044707,2026-01-13 05:39:48.020685,4615.27,14.57,575.03,124429.58,False,False,
267,CAPE Atlantic,Bulk,Busan,35.1796,129.0756,Hamburg,53.5453,9.97,2026-01-22 09:07:32.537523,2026-02-05 03:15:34.082587,4615.27,13.98,443.35,0.0,True,False,
423,CAPE Spirit,Bulk,Busan,35.1796,129.0756,Hamburg,53.5453,9.97,2025-12-28 08:17:47.267259,2026-01-09 18:49:34.382395,4615.27,15.46,441.37,0.0,True,False,
714,CAPE Pride,Bulk,Shanghai,31.2304,121.4737,Rotterdam,51.9244,4.4777,2026-01-15 16:59:22.766179,2026-01-28 07:11:58.879032,4820.25,15.95,584.53,0.0,True,False,
935,VLCC Pacific,Tanker,Hong Kong,114.1694,22.3193,Los Angeles,-118.2725,33.7405,2026-01-18 01:03:24.822575,2026-02-08 08:31:22.095302,6301.26,12.32,1017.36,270140.06,False,True,lat_lon_swap
646,CAPE Sea,Bulk,Singapore,1.2644,103.854,Rotterdam,51.9244,4.4777,2026-01-15 03:10:30.152411,2026-02-01 22:20:03.125384,5689.76,13.32,513.56,0.0,True,False,
606,VLCC Pacific,Tanker,Shanghai,31.2304,121.4737,Rotterdam,51.9244,4.4777,2026-01-24 10:24:35.632257,2026-02-07 16:45:25.916348,4820.25,14.08,769.7,36538.73,False,False,
496,VLCC Star,Tanker,Busan,35.1796,129.0756,Hamburg,53.5453,9.97,2026-01-26 10:16:26.531987,2026-02-09 12:38:12.983600,4615.27,13.64,1053.22,0.0,True,False,
488,MSC Express,Container,Hong Kong,22.3193,114.1694,Los Angeles,33.7405,-118.2725,2026-01-30 12:43:56.227982,2026-02-10 11:30:13.542411,6301.26,23.98,874.07,10222.19,False,False,
432,CAPE Star,Bulk,Singapore,1.2644,103.854,Dubai,25.2769,55.2962,2026-01-11 04:31:12.869399,2026-01-20 07:24:43.410314,3156.42,14.42,345.9,63335.14,False,False,
243,CAPE Victory,Bulk,Busan,35.1796,129.0756,Hamburg,53.5453,9.97,2026-01-17 01:07:00.597318,2026-01-30 00:07:07.874946,4615.27,14.84,444.28,73733.29,False,False,
751,MSC Ocean,Container,Tokyo,35.6528,139.8394,Los Angeles,33.7405,-118.2725,2026-01-05 01:49:26.308055,2026-01-15 11:49:47.084550,4765.11,19.06,918.27,18754.72,False,False,
664,MSC Horizon,Container,Shanghai,31.2304,121.4737,Rotterdam,51.9244,4.4777,2025-12-23 18:52:47.898504,2026-01-02 05:49:19.423928,4820.25,21.24,1030.15,11335.33,False,False,
560,VLCC Glory,Tanker,Shanghai,31.2304,121.4737,Rotterdam,51.9244,4.4777,2026-01-06 12:16:59.319359,2026-01-19 19:42:59.557928,4820.25,15.09,486.39,277304.37,False,False,
553,MSC Fortune,Container,Singapore,1.2644,103.854,Dubai,25.2769,55.2962,2025-12-22 19:02:51.367432,2025-12-28 07:30:11.988498,3156.42,23.83,345.87,0.0,True,False,
855,MSC Atlantic,Container,Tokyo,35.6528,139.8394,Los Angeles,33.7405,-118.2725,2026-02-09 22:26:51.448077,2026-02-19 14:12:49.230178,4765.11,20.56,592.51,13396.34,True,True,cargo_inconsistency
83,VLCC Spirit,Tanker,Singapore,1.2644,103.854,Dubai,25.2769,55.2962,2026-01-20 18:06:48.773319,2026-01-31 16:16:28.839764,3156.42,12.04,383.12,0.0,True,False,
840,CAPE Star,Bulk,Singapore,1.2644,103.854,Rotterdam,51.9244,4.4777,2026-02-12 19:57:46.620897,2026-02-27 13:21:51.092947,5689.76,16.1,1007.21,49176.27,False,False,
696,VLCC Ocean,Tanker,Singapore,1.2644,103.854,Rotterdam,51.9244,4.4777,2026-01-23 04:23:35.709139,2026-02-10 03:06:33.756073,5689.76,13.21,629.07,206501.14,False,False,
955,MSC Glory,Container,Tokyo,35.6528,139.8394,Los Angeles,33.7405,-118.2725,2026-01-18 13:33:58.641242,2026-01-07 15:01:32.856118,4765.11,18.15,1041.49,0.0,True,True,time_inversion
328,VLCC Pacific,Tanker,Hong Kong,22.3193,114.1694,Los Angeles,33.7405,-118.2725,2026-02-10 12:41:04.553275,2026-02-27 06:33:02.410418,6301.26,15.68,1230.63,0.0,True,False,
670,VLCC Pride,Tanker,Shanghai,31.2304,121.4737,Los Angeles,33.7405,-118.2725,2026-01-12 17:03:01.985983,2026-01-30 12:05:56.267375,5645.58,13.22,887.0,0.0,True,False,
876,MSC Explorer,Container,Busan,35.1796,129.0756,Hamburg,53.5453,9.97,2026-01-22 20:41:33.550498,2026-01-31 14:34:22.991153,4615.27,48.61,596.59,0.0,True,True,excessive_speed
436,CAPE Victory,Bulk,Busan,35.1796,129.0756,Hamburg,53.5453,9.97,2025-12-19 16:37:27.108569,2026-01-02 13:22:34.246276,4615.27,13.87,939.31,138310.79,False,False,
401,VLCC Sea,Tanker,Singapore,1.2644,103.854,Rotterdam,51.9244,4.4777,2026-01-12 05:01:11.399596,2026-01-28 05:58:59.870503,5689.76,14.78,699.47,180508.82,False,False,
473,MSC Pride,Container,Singapore,1.2644,103.854,Rotterdam,51.9244,4.4777,2026-01-10 15:01:28.629591,2026-01-21 12:01:22.024086,5689.76,21.8,954.81,15477.53,False,False,
398,VLCC Express,Tanker,Singapore,1.2644,103.854,Dubai,25.2769,55.2962,2026-01-20 11:29:16.105718,2026-01-29 07:11:09.586603,3156.42,14.91,483.15,0.0,True,False,
70,VLCC Pacific,Tanker,Singapore,1.2644,103.854,Rotterdam,51.9244,4.4777,2026-01-01 17:51:23.701058,2026-01-18 00:06:02.713404,5689.76,14.58,629.57,0.0,True,False,
547,MSC Fortune,Container,Shanghai,31.2304,121.4737,Rotterdam,51.9244,4.4777,2026-02-12 04:04:42.993259,2026-02-21 03:44:59.100642,4820.25,22.35,755.45,16974.77,False,False,
81,CAPE Glory,Bulk,Singapore,1.2644,103.854,Rotterdam,51.9244,4.4777,2026-01-19 08:40:47.407502,2026-02-03 01:38:33.412465,5689.76,16.12,792.57,30873.41,False,False,
950,MSC Spirit,Container,Tokyo,35.6528,139.8394,Los Angeles,33.7405,-118.2725,2026-02-06 06:54:43.854323,2026-02-14 17:40:58.152195,4765.11,39.78,677.33,0.0,True,True,excessive_speed
957,MSC Navigator,Container,Dubai,25.2769,55.2962,Singapore,1.2644,103.854,2025-12-17 12:21:09.308043,2025-12-23 22:37:31.126225,3156.42,20.46,461.44,0.0,True,True,negative_values
941,MSC Express,Container,Singapore,1.2644,103.854,Dubai,25.2769,55.2962,2026-02-04 03:51:46.988220,2026-02-11 07:24:27.423003,3156.42,18.4,31.56,5274.19,False,True,impossible_consumption
53,MSC Victory,Container,Tokyo,35.6528,139.8394,Los Angeles,33.7405,-118.2725,2026-01-01 16:45:28.029503,2026-01-11 23:16:17.382840,4765.11,19.33,599.75,0.0,True,False,
895,CAPE Fortune,Bulk,Dubai,25.2769,55.2962,Singapore,1.2644,103.854,2026-01-05 18:15:49.619302,2025-12-28 15:10:55.923381,3156.42,16.18,215.89,107169.45,False,True,time_inversion
377,CAPE Horizon,Bulk,Busan,35.1796,129.0756,Hamburg,53.5453,9.97,2026-01-25 12:48:43.158580,2026-02-08 04:22:06.281362,4615.27,14.09,352.5,0.0,True,False,
703,CAPE Fortune,Bulk,Dubai,25.2769,55.2962,Singapore,1.2644,103.854,2026-02-04 06:39:30.931626,2026-02-12 08:11:06.946341,3156.42,16.31,467.79,135703.65,False,False,
937,CAPE Spirit,Bulk,Dubai,25.2769,55.2962,Singapore,1.2644,103.854,2026-01-17 12:44:13.705275,2026-01-26 15:10:28.238147,3156.42,14.45,31.56,0.0,True,True,impossible_consumption
782,CAPE Spirit,Bulk,Singapore,1.2644,103.854,Dubai,25.2769,55.2962,2026-01-15 13:58:13.616402,2026-01-24 11:49:12.152987,3156.42,14.76,281.88,0.0,True,False,
43,VLCC Pride,Tanker,Singapore,1.2644,103.854,Dubai,25.2769,55.2962,2025-12-30 08:28:59.660978,2026-01-08 23:53:32.388251,3156.42,13.64,653.51,0.0,True,False,
690,CAPE Ocean,Bulk,Dubai,25.2769,55.2962,Singapore,1.2644,103.854,2026-01-28 02:19:34.022093,2026-02-06 14:03:43.372742,3156.42,13.86,501.79,0.0,True,False,
887,VLCC Horizon,Tanker,Tokyo,35.6528,139.8394,Los Angeles,33.7405,-118.2725,2025-12-26 03:47:40.624820,2026-01-11 02:32:03.757350,4765.11,43.11,1039.53,0.0,True,True,excessive_speed
495,VLCC Atlantic,Tanker,Singapore,1.2644,103.854,Dubai,25.2769,55.2962,2026-01-05 20:20:10.554533,2026-01-15 21:17:03.684304,3156.42,13.1,795.12,0.0,True,False,
503,VLCC Victory,Tanker,Singapore,1.2644,103.854,Rotterdam,51.9244,4.4777,2026-01-09 07:41:56.008865,2026-01-28 06:09:09.235702,5689.76,12.52,598.86,0.0,True,False,
546,VLCC Wave,Tanker,Dubai,25.2769,55.2962,Singapore,1.2644,103.854,2026-01-26 07:41:23.335032,2026-02-03 19:43:28.997605,3156.42,15.47,501.02,141846.93,False,False,
138,CAPE Victory,Bulk,Shanghai,31.2304,121.4737,Los Angeles,33.7405,-118.2725,2026-01-31 07:34:36.624693,2026-02-16 06:35:15.702034,5645.58,14.74,685.15,0.0,True,False,
141,CAPE Sea,Bulk,Busan,35.1796,129.0756,Hamburg,53.5453,9.97,2026-01-14 04:42:58.848064,2026-01-26 14:28:32.525483,4615.27,15.5,591.07,0.0,True,False,
247,VLCC Wave,Tanker,Shanghai,31.2304,121.4737,Los Angeles,33.7405,-118.2725,2025-12-31 00:01:02.978361,2026-01-15 00:04:02.059994,5645.58,15.68,495.88,100603.8,False,False,
506,CAPE Ocean,Bulk,Hong Kong,22.3193,114.1694,Los Angeles,33.7405,-118.2725,2026-01-24 05:52:09.175280,2026-02-12 17:40:07.571717,6301.26,13.47,597.09,122891.49,False,False,
170,VLCC Glory,Tanker,Tokyo,35.6528,139.8394,Los Angeles,33.7405,-118.2725,2025-12-24 14:50:19.623791,2026-01-06 17:09:36.088171,4765.11,15.16,452.63,156077.18,False,False,
765,MSC Fortune,Container,Tokyo,35.6528,139.8394,Los Angeles,33.7405,-118.2725,2026-01-18 15:11:09.609018,2026-01-27 22:35:07.583702,4765.11,21.33,468.82,15175.85,False,False,
240,MSC Pacific,Container,Singapore,1.2644,103.854,Dubai,25.2769,55.2962,2026-01-22 20:13:08.749562,2026-01-29 17:02:42.744340,3156.42,19.15,363.04,5702.96,False,False,
18,CAPE Horizon,Bulk,Tokyo,35.6528,139.8394,Los Angeles,33.7405,-118.2725,2026-01-21 00:51:08.305213,2026-02-05 03:29:37.894254,4765.11,13.14,996.05,0.0,True,False,
952,CAPE Express,Bulk,Shanghai,31.2304,121.4737,Los Angeles,33.7405,-118.2725,2026-02-13 11:25:35.586581,2026-02-28 08:17:24.056872,5645.58,15.82,0.0,75306.59,False,True,zero_consumption
245,CAPE Sea,Bulk,Singapore,1.2644,103.854,Rotterdam,51.9244,4.4777,2025-12-28 22:26:34.689812,2026-01-12 13:39:45.800923,5689.76,16.2,779.35,0.0,True,False,
309,VLCC Navigator,Tanker,Busan,35.1796,129.0756,Hamburg,53.5453,9.97,2026-02-02 10:43:33.028540,2026-02-15 21:55:26.473918,4615.27,14.28,917.38,0.0,True,False,
918,VLCC Atlantic,Tanker,Shanghai,31.2304,121.4737,Rotterdam,51.9244,4.4777,2026-01-22 22:23:34.789668,2026-02-07 12:38:09.634388,4820.25,12.88,48.2,0.0,True,True,impossible_consumption
588,CAPE Horizon,Bulk,Singapore,1.2644,103.854,Dubai,25.2769,55.2962,2026-01-22 07:11:14.554731,2026-01-30 03:58:06.516453,3156.42,16.72,440.72,121506.55,False,False,
940,CAPE Wave,Bulk,Busan,35.1796,129.0756,Hamburg,53.5453,9.97,2026-01-01 02:20:47.918376,2026-01-13 04:36:54.710829,4615.27,48.54,367.98,0.0,True,True,excessive_speed
897,MSC Pride,Container,Shanghai,31.2304,121.4737,Los Angeles,33.7405,-118.2725,2026-01-14 16:07:45.588531,2026-01-27 11:17:17.514538,5645.58,18.38,0.0,12583.66,False,True,zero_consumption
905,CAPE Spirit,Bulk,Dubai,55.2962,25.2769,Singapore,103.854,1.2644,2026-01-02 03:33:41.290844,2026-01-10 14:48:29.120850,3156.42,15.53,437.2,125502.97,False,True,lat_lon_swap
317,CAPE Sea,Bulk,Shanghai,31.2304,121.4737,Los Angeles,33.7405,-118.2725,2026-01-10 01:29:35.388890,2026-01-27 04:40:43.997776,5645.58,13.73,1128.71,107258.94,False,False,
275,CAPE Pacific,Bulk,Singapore,1.2644,103.854,Dubai,25.2769,55.2962,2025-12-24 17:41:20.137015,2026-01-01 14:28:12.098737,3156.42,16.72,393.72,0.0,True,False,
792,VLCC Sea,Tanker,Dubai,25.2769,55.2962,Singapore,1.2644,103.854,2026-01-16 04:10:35.782017,2026-01-27 01:02:15.947306,3156.42,12.1,339.22,242082.75,False,False,
